video_id,video_url,video_title,video_duration_s,source,window_index,start_s,end_s,duration_s,window_url,action_label,phase,is_step,confidence,description,description_detailed,ocr_text,has_caption,face_score,text_score,motion,brightness,colorfulness,dominant_colors,keep,filter_reason,validation_flags
BbGnbTIz7_s,https://www.youtube.com/watch?v=BbGnbTIz7_s,Ombre 5 layers gradient candle tutorial | Step by step | Advanced candle making | POV (no talking),505.0,storyboard,11,88.17,96.19,8.02,https://youtu.be/BbGnbTIz7_s?t=88s,pour_wax,assemble,1,0.5,Caption about pouring slowly; first pour.,"Caption about pouring slowly; first pour. assemble phase, ~17% in, 1:28–1:36.",,0,,,,,,,1,,
BbGnbTIz7_s,https://www.youtube.com/watch?v=BbGnbTIz7_s,Ombre 5 layers gradient candle tutorial | Step by step | Advanced candle making | POV (no talking),505.0,storyboard,12,96.19,104.21,8.02,https://youtu.be/BbGnbTIz7_s?t=96s,pour_wax,assemble,1,0.55,'LAYER 1 - 0 colour / natural wax'; wax melting in the pot.,"'LAYER 1 - 0 colour / natural wax'; wax melting in the pot. assemble phase, ~19% in, 1:36–1:44.",,0,,,,,,,1,,
BbGnbTIz7_s,https://www.youtube.com/watch?v=BbGnbTIz7_s,Ombre 5 layers gradient candle tutorial | Step by step | Advanced candle making | POV (no talking),505.0,storyboard,13,104.21,112.22,8.01,https://youtu.be/BbGnbTIz7_s?t=104s,pour_wax,assemble,1,0.55,Natural (uncoloured) wax poured into the mould as layer 1.,"Natural (uncoloured) wax poured into the mould as layer 1. assemble phase, ~21% in, 1:44–1:52.",,0,,,,,,,1,,
BbGnbTIz7_s,https://www.youtube.com/watch?v=BbGnbTIz7_s,Ombre 5 layers gradient candle tutorial | Step by step | Advanced candle making | POV (no talking),505.0,storyboard,20,160.32,168.33,8.01,https://youtu.be/BbGnbTIz7_s?t=160s,pour_wax,assemble,1,0.5,Pouring the next layer; caption.,"Pouring the next layer; caption. assemble phase, ~32% in, 2:40–2:48.",,0,,,,,,,1,,
BbGnbTIz7_s,https://www.youtube.com/watch?v=BbGnbTIz7_s,Ombre 5 layers gradient candle tutorial | Step by step | Advanced candle making | POV (no talking),505.0,storyboard,25,200.4,208.41,8.01,https://youtu.be/BbGnbTIz7_s?t=200s,pour_wax,assemble,1,0.5,Pouring; 'time to do the next layer'.,"Pouring; 'time to do the next layer'. assemble phase, ~40% in, 3:20–3:28.",,0,,,,,,,1,,
BbGnbTIz7_s,https://www.youtube.com/watch?v=BbGnbTIz7_s,Ombre 5 layers gradient candle tutorial | Step by step | Advanced candle making | POV (no talking),505.0,storyboard,26,208.41,216.43,8.02,https://youtu.be/BbGnbTIz7_s?t=208s,pour_wax,assemble,1,0.5,Dye chip added to the pitcher.,"Dye chip added to the pitcher. assemble phase, ~41% in, 3:28–3:36.",,0,,,,,,,1,,
BbGnbTIz7_s,https://www.youtube.com/watch?v=BbGnbTIz7_s,Ombre 5 layers gradient candle tutorial | Step by step | Advanced candle making | POV (no talking),505.0,storyboard,27,216.43,224.44,8.01,https://youtu.be/BbGnbTIz7_s?t=216s,pour_wax,assemble,1,0.55,'LAYER 2 - lightly coloured'; pouring layer 2.,"'LAYER 2 - lightly coloured'; pouring layer 2. assemble phase, ~43% in, 3:36–3:44.",,0,,,,,,,1,,
BbGnbTIz7_s,https://www.youtube.com/watch?v=BbGnbTIz7_s,Ombre 5 layers gradient candle tutorial | Step by step | Advanced candle making | POV (no talking),505.0,storyboard,28,224.44,232.46,8.02,https://youtu.be/BbGnbTIz7_s?t=224s,pour_wax,assemble,1,0.5,Pouring the second layer slowly.,"Pouring the second layer slowly. assemble phase, ~44% in, 3:44–3:52. Terminology: repour.",,0,,,,,,,1,,
BbGnbTIz7_s,https://www.youtube.com/watch?v=BbGnbTIz7_s,Ombre 5 layers gradient candle tutorial | Step by step | Advanced candle making | POV (no talking),505.0,storyboard,29,232.46,240.48,8.02,https://youtu.be/BbGnbTIz7_s?t=232s,pour_wax,assemble,1,0.5,Pouring the second layer.,"Pouring the second layer. assemble phase, ~46% in, 3:52–4:00. Terminology: repour.",,0,,,,,,,1,,
BbGnbTIz7_s,https://www.youtube.com/watch?v=BbGnbTIz7_s,Ombre 5 layers gradient candle tutorial | Step by step | Advanced candle making | POV (no talking),505.0,storyboard,30,240.48,248.49,8.01,https://youtu.be/BbGnbTIz7_s?t=240s,pour_wax,assemble,1,0.45,'Gently tap the mould to release bubbles'.,"'Gently tap the mould to release bubbles'. assemble phase, ~48% in, 4:00–4:08.",,0,,,,,,,1,,
